Track,Track Version,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
conference,conference-v1,cmt-confof,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.45454545454545453,0.3125,0.08333333333333333,0.3703703703703703,5,6,11,11,2681340324,00:00:02
conference,conference-v1,cmt-confof,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.45454545454545453,0.5,0.16666666666666666,0.47619047619047616,5,6,5,11,-,-
conference,conference-v1,cmt-confof,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0,0,6,0,-,-
conference,conference-v1,cmt-confof,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
conference,conference-v1,conference-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.5882352941176471,0.5882352941176471,0.3,0.5882352941176471,10,7,7,17,2716595424,00:00:02
conference,conference-v1,conference-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.5882352941176471,0.7142857142857143,0.42857142857142855,0.6451612903225806,10,7,4,17,-,-
conference,conference-v1,conference-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,PROPERTIES,0.0,0.0,0.0,0.0,0,0,3,0,-,-
conference,conference-v1,conference-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-
conference,conference-v1,conference-sigkdd,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,ALL,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.689655172413793,10,4,5,14,2828023652,00:00:02
conference,conference-v1,conference-sigkdd,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,CLASSES,0.7142857142857143,0.8333333333333334,0.5,0.7692307692307692,10,4,2,14,-,-
